season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2025,Louisville,ACC,1.3653432696127,0.42298850574712643,70.59247107563331,0.1622815427026053,0.5064027939464494,1.0443603554735668,0.49370277078085645,75.59974666140378,0.1904275734544176,0.46216530849825377,1.8885669644988672,0.2765957446808511,0.17540766431811713,0.27357392316647267,1.0635401831191975,0.5160256410256411,0.14401955343041742,0.7264260768335273,0.064,0.102,0.166,1.569,67.6,3.6206896551724137,87,810,2.040302267002519,501,1.2619647355163728,1116,2.8115869017632242,0.22670025188916876,0.6447368421052632,1.2021105727566097,0.45052386495925495,131.089002455338,0.1526065220667497,163,859,1.3723509675876242,0.363013698630137,27.215752923477744,0.062136422199720875,0.5165094339622641,0.9683795575716895,0.37279596977329976,31.25865781355614,0.07873717333389456,0.4681603773584906,1.8913810764029282,0.23183391003460208,27.215752923477744,0.11479965536107063,0.3408018867924528,0.9942523917672477,0.4329159212880143,0.031555428759445295,0.6591981132075472,0.067,0.107,0.173,-1.25,72.2,3.375,64,0,0.7909319899244333,358,0.9017632241813602,1099,2.7687657430730477,0.19395465994962216,0.7446808510638298,1.1887754398921364,0.3643867924528302,50.81658507587933,0.059925218249857706,160,848
2025,LSU,SEC,1.454124533312784,0.41541755888650966,96.97038043708362,0.20764535425499706,0.5612980769230769,0.9083896667149199,0.38461538461538464,7.212993047978279,0.020549837743527862,0.421875,1.964020828689031,0.310580204778157,0.2599407882015792,0.35216346153846156,0.9421134491582737,0.44712430426716143,-0.0070431881330076,0.6478365384615384,0.067,0.112,0.179,1.422,70.2,3.3544303797468356,79,529,1.5071225071225072,321,0.9145299145299145,880,2.506837606837607,0.24216524216524216,0.6595744680851063,1.2222145682465233,0.39903846153846156,72.3663725393716,0.08697881314828318,149,832,1.549319504432365,0.38850574712643676,73.85657778936316,0.1697852362973866,0.5111633372502937,0.9287027319614012,0.3897058823529412,10.809286298927349,0.026493348771880757,0.4794359576968273,1.9525020389061922,0.2881944444444444,73.85657778936316,0.23630932467445684,0.3384253819036428,1.009963515925382,0.4351687388987567,0.005980674145635636,0.6615746180963572,0.081,0.089,0.17,-1.237,72.3,3.25,64,0,1.0857843137254901,420,1.0294117647058825,1073,2.6308823529411764,0.2426470588235294,0.6379310344827587,1.2484717397284528,0.3854289071680376,71.42420505023644,0.08392973566420263,149,851
2025,Marshall,Sun Belt,1.5349229483627762,0.4682080924855491,128.64067490311436,0.37179385810148663,0.4013921113689095,0.8104119322839584,0.42178217821782177,10.603746734132148,0.020997518285410195,0.58584686774942,2.0955998531161786,0.2948207171314741,0.2754459994309841,0.29118329466357307,0.9002022742962998,0.49754500818330605,0.11396492154058725,0.7088167053364269,0.047,0.083,0.13,1.562,67.8,3.893333333333333,75,525,1.0396039603960396,557,1.102970297029703,1495,2.960990099009901,0.18415841584158416,0.6296296296296297,1.1342219061287628,0.4385150812064965,138.7695129184758,0.16098551382653806,154,862,1.7963534758983526,0.42482100238663484,142.5038569373527,0.3401046704948752,0.47344632768361583,0.9778914823486669,0.3614190687361419,15.871374199212125,0.03519151707142378,0.5096045197740113,1.942648096537724,0.2895622895622896,142.5038569373527,0.2240989396815232,0.33559322033898303,1.2196816065053107,0.43537414965986393,0.12815992152842387,0.6644067796610169,0.056,0.1,0.157,-1.173,72.9,3.621212121212121,66,0,1.1995565410199558,429,0.9512195121951219,1186,2.629268292682927,0.2106430155210643,0.6296296296296297,1.4014801975660929,0.3864406779661017,141.9154189441256,0.16035640558658262,163,885
2025,Maryland,Big Ten,1.4730474138976595,0.3971486761710794,99.00301052204502,0.20163545931170063,0.6145181476846058,0.9873787486255488,0.37373737373737376,1.2968467912241772,0.004366487512539317,0.3717146433041302,1.9913032960498755,0.3308550185873606,0.3805826577328809,0.33667083854818525,1.0113393555623784,0.41509433962264153,-0.02195237456693253,0.6633291614518148,0.078,0.064,0.142,1.364,70.5,3.393939393939394,66,370,1.245791245791246,243,0.8181818181818182,830,2.7932659932659933,0.18855218855218855,0.6829268292682927,1.2935943416574829,0.3867334167709637,90.74197640967073,0.1135694323024665,141,799,1.5766492061101665,0.4239401496259352,62.24651259569317,0.15522821096182834,0.4619815668202765,0.9212789140940852,0.44666666666666666,57.61177431897007,0.1280261651532668,0.5184331797235023,1.9303818351288637,0.29133858267716534,62.24651259569317,0.16434426325739834,0.2926267281105991,1.0373422251636772,0.49022801302931596,0.0906694616130065,0.7073732718894009,0.061,0.079,0.141,-1.353,70.8,3.5974025974025974,77,0,1.24,481,1.068888888888889,1384,3.0753333333333335,0.1688888888888889,0.7777777777777778,1.2135687081968074,0.43202764976958524,97.41449229776518,0.11222867776240228,146,868
2025,Massachusetts,Mid-American,1.255295299158284,0.33853006681514475,-5.077338750902895,-0.011308104122278163,0.5647798742138365,1.0472610923683205,0.3333333333333333,-14.575758404153976,-0.04338023334569636,0.4226415094339623,1.979969344039862,0.24749163879598662,0.1239421460983742,0.37610062893081764,0.8704328936946054,0.38911290322580644,-0.12443966929757726,0.6238993710691824,0.071,0.128,0.199,1.072,74.1,2.1666666666666665,48,392,1.1666666666666667,274,0.8154761904761905,713,2.1217261904761906,0.2619047619047619,0.6341463414634146,1.1779448686966616,0.33584905660377357,-24.663374288184432,-0.031023112312181675,140,795,1.6021615965918403,0.48936170212765956,143.78883130425146,0.4370481194658099,0.38434579439252337,0.8406479022710022,0.48249027237354086,87.4735102114446,0.17018192648140973,0.6004672897196262,1.9156434413430241,0.3393665158371041,143.78883130425146,0.3982590226997362,0.25817757009345793,0.9637827057573949,0.5291338582677165,0.21463706251913753,0.741822429906542,0.025,0.06,0.085,-1.578,67.8,4.636363636363637,88,0,1.1381322957198443,589,1.1459143968871595,1749,3.4025291828793773,0.14007782101167315,0.7536231884057971,1.1374799202803199,0.48014018691588783,224.309778716294,0.26204413401436216,140,856
2025,Memphis,American Athletic,1.495943399801628,0.40632054176072235,92.31742903611661,0.20839148766617743,0.492769744160178,1.1375097908861713,0.4954337899543379,126.0983370620291,0.28789574671696144,0.4872080088987764,2.0233554696647973,0.32068965517241377,0.31629360482611596,0.3225806451612903,1.0959741067949098,0.5106732348111659,0.2113264497087929,0.6774193548387096,0.039,0.102,0.141,1.374,70.6,4.407407407407407,81,745,1.7009132420091324,616,1.4063926940639269,1453,3.3164383561643835,0.2009132420091324,0.75,1.3094554601288195,0.44938820912124583,220.4229532722285,0.24518682232728423,152,899,1.6027028169798447,0.44552058111380144,149.18613923548438,0.3612255187299864,0.4714611872146119,0.9639834584767757,0.37748344370860926,4.6450030769253825,0.0102538699269876,0.5171232876712328,2.0997295614931946,0.2924187725631769,149.18613923548438,0.3281403045202134,0.3162100456621005,1.0505275743303606,0.46243739565943237,0.09581648648018547,0.6837899543378996,0.064,0.11,0.174,-1.13,73.7,4.0,61,0,1.0662251655629138,399,0.8807947019867549,1141,2.519205298013245,0.22075055187637968,0.7,1.287916850755471,0.408675799086758,148.28893975373023,0.16927961159101623,152,876
2025,Miami,ACC,1.5225702483933303,0.49105367793240556,219.63019283135387,0.43664054240825817,0.4674721189591078,0.8108581654388458,0.4543795620437956,56.349729281269056,0.10282797314100192,0.5092936802973977,2.0015485447211585,0.33935018050541516,0.38936409148215345,0.25743494423791824,0.961690796858843,0.5131414267834794,0.16469235172120986,0.7425650557620818,0.059,0.063,0.121,1.422,69.8,4.355769230769231,104,404,0.7372262773722628,540,0.9854014598540146,1713,3.1266423357664235,0.14963503649635038,0.8333333333333334,1.1556325196744335,0.4684014869888476,239.4430423658032,0.22253070851840445,177,1076,1.435168136575976,0.3718861209964413,72.85515720405178,0.12963551103923804,0.5477582846003899,1.0232341067535788,0.35294117647058826,-5.032960794789767,-0.011386789128483638,0.43079922027290446,1.8475071292349743,0.28191489361702127,72.85515720405178,0.1813747764294392,0.3664717348927875,1.0275209579543143,0.40307692307692305,-0.051543001613929704,0.6335282651072125,0.073,0.116,0.189,-0.985,75.4,2.5125,80,0,0.8936651583710408,387,0.8755656108597285,1095,2.4778280542986426,0.2149321266968326,0.7333333333333333,1.2637126268558088,0.3586744639376218,34.693964888414826,0.033814780592996904,179,1026
2025,Miami (OH),Mid-American,1.6829933298504045,0.3634020618556701,69.67152052643569,0.1795657745526693,0.45274212368728123,0.8584432346322545,0.42857142857142855,32.06978719975014,0.07048304879065964,0.5309218203033839,1.9083964871017243,0.2727272727272727,0.1927041671177577,0.3208868144690782,1.0059214799276681,0.4518900343642612,0.05873478926509605,0.6791131855309218,0.062,0.071,0.133,1.51,68.6,3.341463414634146,82,413,0.9076923076923077,505,1.10989010989011,1427,3.136043956043956,0.18021978021978022,0.6567164179104478,1.2061748099219114,0.3943990665110852,87.17729330966927,0.10172379616064092,160,857,1.459574624812304,0.40268456375838924,84.9708503635962,0.19009138783802282,0.4848156182212581,0.9208249869527002,0.38949671772428884,23.338221862456866,0.05106831917386623,0.4956616052060738,2.0159655635470446,0.2815533980582524,84.9708503635962,0.2355455734541705,0.3351409978308026,0.9334056398569215,0.44861337683523655,0.013119448198326765,0.6648590021691974,0.071,0.108,0.178,-1.203,72.5,3.388888888888889,72,0,1.1684901531728664,394,0.862144420131291,1237,2.7074398249452956,0.2013129102844639,0.7419354838709677,1.1935788811857633,0.3926247288503254,80.82580394291298,0.08766356176020931,162,922
2025,Michigan,Big Ten,1.4466091040356728,0.40668523676880225,72.9648409778145,0.20324468238945542,0.4198830409356725,0.9526577180966048,0.501039501039501,114.15191189844228,0.23732206215892365,0.5625730994152047,1.7189349554634827,0.2891566265060241,0.22966178154923075,0.2912280701754386,1.0028564751856628,0.523102310231023,0.18565817586761818,0.7087719298245614,0.043,0.078,0.121,1.485,68.9,3.6436781609195403,87,817,1.6985446985446986,578,1.2016632016632016,1596,3.3189189189189188,0.13721413721413722,0.7971014492753623,1.1353954226920973,0.45497076023391814,169.69463818153508,0.1984732610310352,147,855,1.3440991043127615,0.44124168514412415,98.07844189960775,0.21746882904569348,0.5219907407407407,0.8668052023128212,0.40298507462686567,17.75846344056596,0.04417528219046259,0.4652777777777778,2.0093676126472015,0.32567049808429116,98.07844189960775,0.38528255557537616,0.3020833333333333,0.8590649183257407,0.4577114427860697,-0.0049515348282622605,0.6979166666666666,0.067,0.1,0.167,-1.245,72.1,3.791044776119403,67,0,1.0149253731343284,346,0.8606965174129353,1062,2.6422885572139303,0.18159203980099503,0.6,1.1299118131105723,0.41782407407407407,97.57297150373104,0.11293167998117018,144,864
2025,Michigan State,Big Ten,1.415180884157382,0.41975308641975306,95.4817662790356,0.23575744760255704,0.5179028132992327,0.958578897389716,0.4297520661157025,25.64556415773719,0.07064893707365617,0.4641943734015345,2.0399533361687796,0.29411764705882354,0.34352846671393683,0.30434782608695654,0.9743988592485899,0.47610294117647056,0.03739656721976845,0.6956521739130435,0.046,0.134,0.18,1.202,72.7,3.75,64,478,1.3168044077134986,409,1.1267217630853994,937,2.5804407713498625,0.24793388429752067,0.6538461538461539,1.2011125777422473,0.42071611253196933,102.10350764547101,0.13056714532668925,139,782,1.4710598736771896,0.43455497382198954,113.36321065808033,0.29676233156565535,0.49226804123711343,0.9071066377655982,0.46701846965699206,59.3528748909162,0.15660389153276041,0.4884020618556701,2.0612901938820962,0.2907488986784141,113.36321065808033,0.3103214235688659,0.2925257731958763,0.9748284021125371,0.5100182149362478,0.15151735444365605,0.7074742268041238,0.047,0.088,0.135,-1.497,68.9,3.9054054054054053,74,0,1.4696569920844327,404,1.0659630606860158,1088,2.871240105540897,0.16886543535620052,0.8,1.1820725589240715,0.44587628865979384,153.62599073969972,0.19797163755115943,138,776
2025,Middle Tennessee,Conference USA,1.4239062844758037,0.4090909090909091,98.50922239034328,0.18657049695140773,0.630071599045346,0.8757500175555615,0.4470198675496689,21.885847272840007,0.07246969295642386,0.360381861575179,1.9047019811111507,0.28308823529411764,0.28712940284967,0.324582338902148,1.0293964966491738,0.48939929328621906,0.07284677786344164,0.6754176610978521,0.089,0.091,0.18,1.244,71.8,3.2,65,419,1.3874172185430464,319,1.0562913907284768,872,2.886754966887417,0.2251655629139073,0.6585365853658537,1.2197878025914684,0.4224343675417661,119.33047384581819,0.14239913346756347,146,838,1.6067683480983221,0.48548812664907653,156.23247559886562,0.4122228907621784,0.47080745341614905,0.8449266057475501,0.4014778325123153,13.67461168717851,0.033681309574331304,0.5043478260869565,1.9240330540696944,0.3135593220338983,156.23247559886562,0.3153428031564,0.29316770186335406,1.109564124196691,0.4938488576449912,0.16612892070933535,0.7068322981366459,0.062,0.095,0.157,-1.378,71.1,4.027027027027027,74,0,1.1576354679802956,401,0.9876847290640394,1046,2.575615763546798,0.23645320197044334,0.66,1.2793407461983874,0.4409937888198758,168.94825742852223,0.20987361171244995,152,805
2025,Minnesota,Big Ten,1.3887848259742792,0.40561224489795916,79.06220058201562,0.20168928719901943,0.5399449035812672,0.8331043209115359,0.41304347826086957,8.975466346614606,0.027874119088865237,0.44352617079889806,1.8093871068014822,0.2777777777777778,0.2066851075310807,0.32231404958677684,0.9559917902985889,0.4654471544715447,0.06228314472578252,0.6776859504132231,0.072,0.087,0.158,1.458,69.3,3.7868852459016393,61,297,0.922360248447205,274,0.8509316770186336,886,2.7503105590062114,0.1956521739130435,0.7115384615384616,1.1446676255798407,0.4049586776859504,79.00762236735788,0.1088259261258373,131,726,1.474153906975225,0.4609164420485175,94.11135163114,0.25366941140469,0.5040760869565217,0.9654589448923816,0.41761363636363635,39.676950005686216,0.11271860797069948,0.4782608695652174,1.9562899150575375,0.32882882882882886,94.11135163114,0.3759707621466025,0.3016304347826087,1.0411026153258562,0.48443579766536965,0.09052959374188699,0.6983695652173914,0.045,0.131,0.176,-1.146,73.3,3.8412698412698414,63,0,1.1335227272727273,392,1.1136363636363635,980,2.7826704545454546,0.21875,0.75,1.2485829658861443,0.4375,129.99772037987566,0.17662733747265716,132,736
2025,Mississippi State,SEC,1.6962656092246247,0.3911007025761124,86.6678180729733,0.20296912897651828,0.4537725823591923,0.9796109811035039,0.4477317554240631,70.67215337711428,0.13939280744992957,0.538788522848034,2.244016092499184,0.2861635220125786,0.30871696819362154,0.3379383634431456,0.9915220175546191,0.48796147672552165,0.07356032938070707,0.6620616365568545,0.062,0.12,0.182,1.319,71.0,4.413333333333333,75,537,1.0591715976331362,563,1.1104536489151875,1479,2.917948717948718,0.1893491124260355,0.7027027027027027,1.2800712854532403,0.4197662061636557,144.00008108975214,0.15302877905393428,165,941,1.7199112868708741,0.3960880195599022,114.71188785709793,0.2804691634647871,0.45394006659267483,0.8923950460925945,0.46540880503144655,68.56596995585309,0.14374417181520563,0.5294117647058824,2.23426612417493,0.3,114.71188785709793,0.3534717901360046,0.31076581576026635,0.9928199932082641,0.4927536231884058,0.137802569575954,0.6892341842397336,0.059,0.076,0.135,-1.208,72.4,3.675324675324675,77,0,1.1865828092243187,569,1.1928721174004193,1602,3.358490566037736,0.14255765199161424,0.7818181818181819,1.2602083906472383,0.4328523862375139,184.54749694474873,0.20482519083767894,161,901
2025,Missouri,SEC,1.4364877532764897,0.4274611398963731,77.90929861830675,0.20183756118732318,0.4150537634408602,1.0782609744946827,0.48015122873345933,124.8145282925589,0.235944287887635,0.5688172043010753,2.080532829526205,0.3283018867924528,0.3156712655874285,0.2849462365591398,0.9987526321544442,0.5037593984962406,0.16898549250328854,0.7150537634408602,0.04,0.088,0.128,1.251,71.9,3.85,80,1076,2.0340264650283553,656,1.2400756143667298,1657,3.132514177693762,0.17013232514177692,0.8888888888888888,1.2217736681054943,0.45376344086021503,196.02823789535543,0.21078305150038218,151,930,1.5484726760795164,0.33906633906633904,21.320406757179658,0.052384291786682205,0.5106649937264742,0.9284984241619227,0.36675461741424803,12.294794246909714,0.03244009036123935,0.4755332496863237,2.013573173440189,0.26881720430107525,21.320406757179658,0.20414777749841545,0.35006273525721454,0.9462371361045943,0.3918918918918919,-0.07055584592818324,0.6499372647427855,0.074,0.124,0.198,-1.248,71.9,3.3636363636363638,55,0,1.2269129287598945,322,0.8496042216358839,1019,2.687862796833773,0.21372031662269128,0.7,1.234187505889377,0.34880803011292344,20.409301731258985,0.02560765587359973,149,797
2025,Missouri State,Conference USA,1.7651503700821543,0.4216101694915254,152.62407250003272,0.32335608580515407,0.5494761350407451,1.0794701276573138,0.37027027027027026,11.881909045587008,0.0321132676907757,0.4307334109429569,2.2133819782519364,0.29411764705882354,0.2625779684072676,0.3562281722933644,1.2234801037943663,0.4484629294755877,0.12090748786109559,0.6437718277066357,0.085,0.155,0.239,1.348,70.5,3.694444444444444,72,558,1.508108108108108,436,1.1783783783783783,915,2.4721621621621623,0.27297297297297296,0.6388888888888888,1.4870634431469738,0.39348079161816063,147.21069911980976,0.17137450421398107,156,859,1.519422720534668,0.43705463182897863,139.7173415631348,0.3318701699836931,0.4958775029446408,1.0948727299636989,0.4233576642335766,76.16275247284524,0.18531083326726336,0.4840989399293286,2.2564520487340207,0.27413127413127414,139.7173415631348,0.3436771529608141,0.3050647820965842,1.0902476448933018,0.49322033898305084,0.2001864872725461,0.6949352179034158,0.072,0.078,0.15,-1.35,70.7,3.891891891891892,74,0,1.5060827250608273,432,1.051094890510949,1131,2.7518248175182483,0.19464720194647203,0.8409090909090909,1.318978342884161,0.42638398115429915,207.12241010765305,0.24396043593363137,154,849
2025,Navy,American Athletic,2.0100275651914252,0.41935483870967744,82.84680425160666,0.44541292608390676,0.22302158273381295,1.0685982477729812,0.5173501577287066,183.26977442175752,0.28906904482927054,0.7601918465227818,2.216292526893384,0.3333333333333333,0.4973596862850167,0.23381294964028776,1.0588215130371452,0.5383411580594679,0.23844526260198518,0.7661870503597122,0.022,0.07,0.092,1.533,68.3,4.225,80,1080,1.7034700315457414,770,1.2145110410094637,2191,3.4558359621451102,0.1167192429022082,0.8181818181818182,1.2427716741634425,0.4904076738609113,249.35166162824677,0.29898280770772995,133,834,1.64938476676078,0.4329896907216495,140.143791804353,0.3611953397019407,0.46467065868263474,1.0741216783633207,0.38425925925925924,51.03092462241801,0.11812714032967132,0.5173652694610779,1.9754601552446691,0.3068181818181818,140.143791804353,0.31720099238923444,0.3161676646706587,1.1609080028695788,0.44833625218914186,0.15951265393661765,0.6838323353293413,0.042,0.083,0.125,-1.236,72.5,4.2,70,0,1.0833333333333333,422,0.9768518518518519,1236,2.8601851851851854,0.18287037037037038,0.7450980392156863,1.3566905676837697,0.4035928143712575,174.82278738856658,0.20936860765097792,136,835
2025,NC State,ACC,1.632061569439245,0.42691415313225056,150.33453280822422,0.34880402043671516,0.513095238095238,1.101019176531164,0.42355889724310775,62.4302936894215,0.15646690147724684,0.475,2.088322809903117,0.31135531135531136,0.36722809691563313,0.325,1.151213262992003,0.47795414462081126,0.18505402780387675,0.675,0.056,0.102,0.158,1.231,72.1,4.690140845070422,71,591,1.481203007518797,413,1.0350877192982455,1137,2.8496240601503757,0.21804511278195488,0.7368421052631579,1.3749613289679712,0.4238095238095238,205.17890422276596,0.24426060026519758,150,840,1.6661074329695489,0.40081799591002043,131.95141915828893,0.26983930298218595,0.5427302996670367,1.044202262302423,0.3979848866498741,45.82087767289665,0.11541782789142732,0.4406215316315205,2.055416925703057,0.31475409836065577,131.95141915828893,0.38024743295090435,0.33851276359600446,1.1403551462955057,0.4412751677852349,0.09119475410209267,0.6614872364039955,0.065,0.084,0.149,-1.382,70.0,3.7023809523809526,84,0,1.1712846347607053,425,1.070528967254408,1163,2.928463476070529,0.1964735516372796,0.660377358490566,1.385051332432344,0.39844617092119866,170.32754049487306,0.18904277524403224,150,901
2025,Nebraska,Big Ten,1.390710035047223,0.45588235294117646,98.71367506522684,0.24194528202261478,0.4845605700712589,0.847393975779806,0.48564593301435405,64.0251632010632,0.15317024689249567,0.49643705463182897,1.8697367284680355,0.3380952380952381,0.41418110777946615,0.2494061757719715,0.9406730974072649,0.5126582278481012,0.10474780699618107,0.7505938242280285,0.038,0.089,0.128,1.517,68.2,3.925925925925926,81,429,1.0263157894736843,450,1.076555023923445,1333,3.187799043062201,0.14354066985645933,0.7966101694915254,1.1076693450156565,0.4691211401425178,153.17864665527432,0.1819223832010384,142,842,1.4705081852507074,0.37575757575757573,54.371979934534174,0.16476357555919446,0.41509433962264153,1.1254712482719256,0.46651785714285715,106.36911433797883,0.2374310587901313,0.5635220125786163,1.9689405027842026,0.3404255319148936,54.371979934534174,0.40394902862306814,0.29559748427672955,1.054480044359692,0.4625,0.10041314689599146,0.7044025157232704,0.045,0.098,0.144,-1.261,72.2,4.369230769230769,65,0,1.5424107142857142,531,1.1852678571428572,1413,3.1529017857142856,0.16071428571428573,0.7101449275362319,1.2702819224539716,0.42641509433962266,151.15938398817622,0.19013758992223426,138,795
2025,Nevada,Mountain West,1.4670410403788519,0.35646687697160884,-3.651073617574663,-0.011517582389825436,0.43543956043956045,0.9917704706840061,0.3825,33.61918836870732,0.0840479709217683,0.5494505494505495,1.6620900879812173,0.252,-0.002599693619742554,0.3434065934065934,1.0694406493923063,0.4330543933054393,0.052623766650882024,0.6565934065934066,0.063,0.111,0.174,1.408,69.6,2.6666666666666665,66,508,1.27,459,1.1475,1164,2.909,0.1775,0.7058823529411765,1.2077255183963855,0.3708791208791209,24.50423705418597,0.033659666283222485,135,728,1.368016005974966,0.4243243243243243,74.40998892985195,0.20110807818878906,0.46894803548795944,1.0178968248750162,0.43209876543209874,77.27061712589581,0.1907916472244341,0.5133079847908745,1.9069617404525654,0.2627450980392157,74.40998892985195,0.26806158124684937,0.3231939163498099,1.0142862338903547,0.5037453183520599,0.14849977343850776,0.6768060836501901,0.055,0.089,0.144,-1.227,72.5,4.147058823529412,68,0,0.9950617283950617,460,1.1358024691358024,1230,3.037283950617284,0.17777777777777778,0.7142857142857143,1.192289980734605,0.42585551330798477,147.6545822341097,0.18714142234994896,136,789
2025,New Mexico,Mountain West,1.5776521392936034,0.4157303370786517,94.22863386961397,0.2646871737910505,0.4558258642765685,0.992998535188968,0.43031784841075793,60.026828549864,0.14676486198010757,0.5236875800256082,1.8424841258763778,0.30472103004291845,0.32916071149152065,0.29833546734955185,1.10417447703317,0.46715328467153283,0.12005923569989431,0.7016645326504481,0.045,0.093,0.138,1.278,71.6,3.9558823529411766,68,529,1.293398533007335,411,1.0048899755501222,1292,3.1577017114914425,0.13691931540342298,0.7586206896551724,1.2644802417667105,0.4186939820742638,142.4869069410664,0.18244162220367016,134,781,1.487910870635404,0.40476190476190477,99.33371874769281,0.23650885416117337,0.5153374233128835,0.9614688175661391,0.4046997389033943,15.880924777592462,0.041464555555071704,0.4699386503067485,1.9331375173666987,0.2773722627737226,99.33371874769281,0.26819060061151834,0.3361963190184049,1.0205554546094806,0.46210720887245843,0.03254942752801395,0.6638036809815951,0.063,0.109,0.172,-1.291,71.3,3.1194029850746268,67,0,0.8276762402088773,368,0.9608355091383812,1008,2.631070496083551,0.2245430809399478,0.8307692307692308,1.233304647154108,0.4,91.09346486021157,0.11177112252786696,131,815
2025,New Mexico State,Conference USA,1.4304624312401122,0.39147286821705424,68.01217269016477,0.13180653622124958,0.5910652920962199,0.9214599316357062,0.3343108504398827,-26.377650597107305,-0.07735381406776336,0.39060710194730813,1.8827175399833456,0.26031746031746034,0.2010574914016069,0.36082474226804123,1.032087346298637,0.4229390681003584,-0.06477889448994952,0.6391752577319587,0.096,0.107,0.203,1.316,71.6,3.2142857142857144,70,296,0.8680351906158358,277,0.8123167155425219,749,2.1958944281524926,0.25513196480938416,0.6909090909090909,1.2514322390097883,0.3642611683848797,27.186486666114345,0.03114145093483888,157,873,1.4804109913885304,0.4397163120567376,106.1389232517656,0.25091944031150265,0.4720982142857143,0.9078545704261461,0.41019955654101997,0.7515983377121891,0.001666515161224366,0.5033482142857143,2.0841612084743253,0.26523297491039427,106.1389232517656,0.20963088019695855,0.31138392857142855,0.9715620359418359,0.4878444084278768,0.04944348197338578,0.6886160714285714,0.071,0.085,0.156,-1.374,70.3,3.2857142857142856,77,0,1.188470066518847,461,1.0221729490022173,1348,2.98980044345898,0.1973392461197339,0.7254901960784313,1.1911149393215805,0.4185267857142857,88.99364395253046,0.09932326333987775,157,896
2025,North Carolina,ACC,1.4342439070178563,0.3978201634877384,65.50041266450066,0.17847523886784922,0.5176304654442877,0.8273503872081498,0.3829787234042553,-6.411122653827316,-0.01948669499643561,0.46403385049365303,1.7943392275565495,0.2863849765258216,0.28821357122050184,0.3004231311706629,0.9821556289042384,0.4314516129032258,-0.03593888620310009,0.6995768688293371,0.057,0.11,0.167,1.366,70.7,3.327272727272727,55,282,0.8571428571428571,341,1.0364741641337385,910,2.766869300911854,0.18541033434650456,0.6666666666666666,1.162312718059842,0.38787023977433005,43.563803113229255,0.0614440100327634,129,709,1.4421701061722876,0.39119804400978,77.1940044273748,0.18873839713294568,0.4963592233009709,0.9223127873050199,0.43564356435643564,38.85276450907969,0.09617020918089032,0.49029126213592233,1.987384216372013,0.2764227642276423,77.1940044273748,0.28942348904114096,0.29854368932038833,1.0005621555210507,0.47231833910034604,0.08884479917643372,0.7014563106796117,0.054,0.095,0.148,-1.273,71.6,3.5757575757575757,66,0,0.8836633663366337,344,0.8514851485148515,1127,2.789108910891089,0.16831683168316833,0.8923076923076924,1.1973477864238817,0.41383495145631066,122.55047222809937,0.1487263012476934,131,824
